"","sampleid","genus","count","count_total","count_relative","Treatment","Time_point","Treatment_group","color","color_base","color_label_group","color_label_group_distinct"
"651","Group 3-B-2","Marvinbryantia",454,58901,0.00770784876317889,"Melphalan","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"652","Group 3-B-2","Eubacterium",448,58901,0.00760598292049371,"Melphalan","1d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"653","Group 3-B-2","Turicibacter",439,58901,0.00745318415646593,"Melphalan","1d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"654","Group 3-B-2","Marvinbryantia",430,58901,0.00730038539243816,"Melphalan","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"655","Group 3-B-2","Paraeggerthella",403,58901,0.00684198910035483,"Melphalan","1d","chemotherapy","#BA779B","#A77097","p__Actinobacteria","p__Actinobacteria.170"
"656","Group 3-B-2","Ruminococcus",388,58901,0.00658732449364187,"Melphalan","1d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"657","Group 3-B-2","Paraeggerthella",365,58901,0.00619683876334867,"Melphalan","1d","chemotherapy","#BA779B","#A77097","p__Actinobacteria","p__Actinobacteria.170"
"658","Group 3-B-2","Duncaniella",339,58901,0.00575542011171287,"Melphalan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"659","Group 3-B-2","Duncaniella",336,58901,0.00570448719037028,"Melphalan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"660","Group 3-B-2","Ruminococcus",316,58901,0.00536493438141967,"Melphalan","1d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"661","Group 3-B-3","Lactobacillus",25214,108660,0.23204491073072,"Melphalan","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"662","Group 3-B-3","Lactobacillus",24306,108660,0.223688569850911,"Melphalan","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"663","Group 3-B-3","Duncaniella",11538,108660,0.106184428492546,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"664","Group 3-B-3","Duncaniella",10328,108660,0.0950487759985275,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"665","Group 3-B-3","Duncaniella",1916,108660,0.0176329836186269,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"666","Group 3-B-3","Duncaniella",1874,108660,0.0172464568378428,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"667","Group 3-B-3","Turicibacter",1815,108660,0.0167034787410271,"Melphalan","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"668","Group 3-B-3","Turicibacter",1691,108660,0.015562304435855,"Melphalan","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"669","Group 3-B-3","Sangeribacter",1038,108660,0.00955273329652126,"Melphalan","4d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"670","Group 3-B-3","Muribaculum",1008,108660,0.00927664273881833,"Melphalan","4d","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"671","Group 3-B-3","Sangeribacter",1007,108660,0.00926743972022824,"Melphalan","4d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"672","Group 3-B-3","Muribaculum",891,108660,0.00819988956377692,"Melphalan","4d","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"673","Group 3-B-3","Bacteroides",876,108660,0.00806184428492546,"Melphalan","4d","chemotherapy","#519C8C","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.55"
"674","Group 3-B-3","Ruminiclostridium",834,108660,0.00767531750414136,"Melphalan","4d","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"675","Group 3-B-3","Ruminiclostridium",826,108660,0.00760169335542058,"Melphalan","4d","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"676","Group 3-B-3","Bacteroides",809,108660,0.00744524203938892,"Melphalan","4d","chemotherapy","#519C8C","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.55"
"677","Group 3-B-3","Ruminococcus",794,108660,0.00730719676053746,"Melphalan","4d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"678","Group 3-B-3","Ruminococcus",792,108660,0.00728879072335726,"Melphalan","4d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"679","Group 3-B-3","Duncaniella",664,108660,0.00611080434382477,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"680","Group 3-B-3","Duncaniella",636,108660,0.00585311982330204,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"681","Group 3-C-1","Duncaniella",21005,135797,0.154679411179923,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"682","Group 3-C-1","Duncaniella",18318,135797,0.134892523398897,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"683","Group 3-C-1","Turicibacter",6163,135797,0.045383918643269,"Melphalan","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"684","Group 3-C-1","Turicibacter",6115,135797,0.0450304498626626,"Melphalan","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"685","Group 3-C-1","Duncaniella",3853,135797,0.0283732335765886,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"686","Group 3-C-1","Duncaniella",3780,135797,0.0278356664727498,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"687","Group 3-C-1","Muribaculum",1700,135797,0.0125186859798081,"Melphalan","Baseline","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"688","Group 3-C-1","Muribaculum",1694,135797,0.0124745023822323,"Melphalan","Baseline","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"689","Group 3-C-1","Gracilibacter",1605,135797,0.0118191123515247,"Melphalan","Baseline","chemotherapy","#A9865E","#9C854E","o__Clostridiales","o__Clostridiales.80"
"690","Group 3-C-1","Lactobacillus",1568,135797,0.0115466468331406,"Melphalan","Baseline","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"691","Group 3-C-1","Sangeribacter",1472,135797,0.010839709271928,"Melphalan","Baseline","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"692","Group 3-C-1","Sangeribacter",1452,135797,0.010692430613342,"Melphalan","Baseline","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"693","Group 3-C-1","Sporofaciens",1355,135797,0.00997812911919998,"Melphalan","Baseline","chemotherapy","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"694","Group 3-C-1","Duncaniella",1334,135797,0.00982348652768471,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"695","Group 3-C-1","Duncaniella",1253,135797,0.0092270079604115,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"696","Group 3-C-1","Sporofaciens",1199,135797,0.00882935558222936,"Melphalan","Baseline","chemotherapy","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"697","Group 3-C-1","Gracilibacter",1123,135797,0.00826969667960264,"Melphalan","Baseline","chemotherapy","#A9865E","#9C854E","o__Clostridiales","o__Clostridiales.80"
"698","Group 3-C-1","Olsenella",1121,135797,0.00825496881374404,"Melphalan","Baseline","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"699","Group 3-C-1","Olsenella",1066,135797,0.00784995250263261,"Melphalan","Baseline","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"700","Group 3-C-1","Sporobacter",1034,135797,0.00761430664889504,"Melphalan","Baseline","chemotherapy","#EF6405","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.7"
"701","Group 3-C-2","Duncaniella",16954,163966,0.103399485259139,"Melphalan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"702","Group 3-C-2","Duncaniella",13934,163966,0.084981032653111,"Melphalan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"703","Group 3-C-2","Marvinbryantia",7398,163966,0.0451191100594026,"Melphalan","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"704","Group 3-C-2","Marvinbryantia",6690,163966,0.0408011417001086,"Melphalan","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"705","Group 3-C-2","Mediterraneibacter",3668,163966,0.022370491443348,"Melphalan","1d","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"706","Group 3-C-2","Mediterraneibacter",3639,163966,0.0221936255077272,"Melphalan","1d","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"707","Group 3-C-2","Ruminococcus",3373,163966,0.0205713379603088,"Melphalan","1d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"708","Group 3-C-2","Ruminococcus",3214,163966,0.0196016247270776,"Melphalan","1d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"709","Group 3-C-2","Guopingia",2580,163966,0.0157349694448849,"Melphalan","1d","chemotherapy","#B6B2B0","#B6B2B0","other__other","other__other.400"
"710","Group 3-C-2","Guopingia",2429,163966,0.0148140468145835,"Melphalan","1d","chemotherapy","#B6B2B0","#B6B2B0","other__other","other__other.400"
"711","Group 3-C-2","Clostridium",1929,163966,0.0117646341314663,"Melphalan","1d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"712","Group 3-C-2","Clostridium",1773,163966,0.0108132173743337,"Melphalan","1d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"713","Group 3-C-2","Duncaniella",1634,163966,0.00996548064842711,"Melphalan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"714","Group 3-C-2","Mediterraneibacter",1605,163966,0.00978861471280631,"Melphalan","1d","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"715","Group 3-C-2","Enterocloster",1572,163966,0.00958735347572058,"Melphalan","1d","chemotherapy","#f3c3c0","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.51"
"716","Group 3-C-2","Duncaniella",1560,163966,0.00951416757132576,"Melphalan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"717","Group 3-C-2","Mediterraneibacter",1516,163966,0.00924581925521145,"Melphalan","1d","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"718","Group 3-C-2","Enterocloster",1501,163966,0.00915433687471793,"Melphalan","1d","chemotherapy","#f3c3c0","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.51"
"719","Group 3-C-2","Akkermansia",1437,163966,0.00876401205127892,"Melphalan","1d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"720","Group 3-C-2","Akkermansia",1393,163966,0.00849566373516461,"Melphalan","1d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"721","Group 3-C-3","Duncaniella",17779,146438,0.121409743372622,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"722","Group 3-C-3","Duncaniella",15604,146438,0.106557041205152,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"723","Group 3-C-3","Akkermansia",13479,146438,0.0920457804668187,"Melphalan","4d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"724","Group 3-C-3","Akkermansia",13213,146438,0.0902293120638086,"Melphalan","4d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"725","Group 3-C-3","Turicibacter",9157,146438,0.0625315833321952,"Melphalan","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"726","Group 3-C-3","Turicibacter",9067,146438,0.0619169887597482,"Melphalan","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"727","Group 3-C-3","Lactobacillus",3208,146438,0.0219068820934457,"Melphalan","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"728","Group 3-C-3","Lactobacillus",2984,146438,0.0203772244909108,"Melphalan","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"729","Group 3-C-3","Duncaniella",2537,146438,0.0173247381144239,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"730","Group 3-C-3","Duncaniella",2459,146438,0.0167920894849697,"Melphalan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"731","Group 3-C-3","Sangeribacter",2317,146438,0.01582239582622,"Melphalan","4d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"732","Group 3-C-3","Sangeribacter",2128,146438,0.0145317472240812,"Melphalan","4d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"733","Group 3-C-3","Bacteroides",1606,146438,0.0109670987038883,"Melphalan","4d","chemotherapy","#519C8C","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.55"
"734","Group 3-C-3","Bacteroides",1539,146438,0.0105095671888444,"Melphalan","4d","chemotherapy","#519C8C","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.55"
"735","Group 3-C-3","Enterococcus",1127,146438,0.00769608981275352,"Melphalan","4d","chemotherapy","#129246","#129246","g__Enterococcus","g__Enterococcus.1"
"736","Group 3-C-3","Muribaculum",1118,146438,0.00763463035550882,"Melphalan","4d","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"737","Group 3-C-3","Muribaculum",1113,146438,0.00760048621259509,"Melphalan","4d","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"738","Group 3-C-3","Enterococcus",1094,146438,0.00747073846952294,"Melphalan","4d","chemotherapy","#129246","#129246","g__Enterococcus","g__Enterococcus.1"
"739","Group 3-C-3","Ruminococcus",926,146438,0.00632349526762179,"Melphalan","4d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"740","Group 3-C-3","Ruminococcus",904,146438,0.0061732610388014,"Melphalan","4d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"741","Group 3-D-1","Lactobacillus",10883,108424,0.100374455840035,"Melphalan","Baseline","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"742","Group 3-D-1","Lactobacillus",10627,108424,0.0980133549767579,"Melphalan","Baseline","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"743","Group 3-D-1","Duncaniella",9122,108424,0.0841326643547554,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"744","Group 3-D-1","Duncaniella",8455,108424,0.0779808898398879,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"745","Group 3-D-1","Turicibacter",6285,108424,0.0579668708035121,"Melphalan","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"746","Group 3-D-1","Turicibacter",6230,108424,0.0574596030399174,"Melphalan","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"747","Group 3-D-1","Akkermansia",5408,108424,0.0498782557367373,"Melphalan","Baseline","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"748","Group 3-D-1","Akkermansia",4864,108424,0.0448609164022726,"Melphalan","Baseline","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"749","Group 3-D-1","Olsenella",4387,108424,0.0404615214343688,"Melphalan","Baseline","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"750","Group 3-D-1","Olsenella",4359,108424,0.0402032760274478,"Melphalan","Baseline","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"751","Group 3-D-1","Ruminiclostridium",2963,108424,0.0273278978823877,"Melphalan","Baseline","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"752","Group 3-D-1","Ruminiclostridium",2815,108424,0.0259628864458054,"Melphalan","Baseline","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"753","Group 3-D-1","Sangeribacter",1132,108424,0.0104404928798052,"Melphalan","Baseline","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"754","Group 3-D-1","Anaerobacterium",1046,108424,0.00964731055854792,"Melphalan","Baseline","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"755","Group 3-D-1","Sangeribacter",1035,108424,0.00954585700582897,"Melphalan","Baseline","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"756","Group 3-D-1","Anaerobacterium",1035,108424,0.00954585700582897,"Melphalan","Baseline","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"757","Group 3-D-1","Duncaniella",876,108424,0.00807939201652771,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"758","Group 3-D-1","Duncaniella",823,108424,0.00759057035342729,"Melphalan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"759","Group 3-D-1","Parasutterella",815,108424,0.00751678595144986,"Melphalan","Baseline","chemotherapy","#973030","#AB3535","p__Proteobacteria","p__Proteobacteria.1"
"760","Group 3-D-1","Parasutterella",779,108424,0.00718475614255147,"Melphalan","Baseline","chemotherapy","#973030","#AB3535","p__Proteobacteria","p__Proteobacteria.1"
"761","Group 3-D-2","Turicibacter",31340,177680,0.176384511481315,"Melphalan","1d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"762","Group 3-D-2","Turicibacter",30365,177680,0.170897118415128,"Melphalan","1d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"763","Group 3-D-2","Duncaniella",10181,177680,0.057299639801891,"Melphalan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"764","Group 3-D-2","Duncaniella",9208,177680,0.0518235029266096,"Melphalan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"765","Group 3-D-2","Olsenella",7166,177680,0.0403309320126069,"Melphalan","1d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"766","Group 3-D-2","Akkermansia",7140,177680,0.040184601530842,"Melphalan","1d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"767","Group 3-D-2","Olsenella",6884,177680,0.0387438090950023,"Melphalan","1d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"768","Group 3-D-2","Akkermansia",6839,177680,0.0384905447996398,"Melphalan","1d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"769","Group 3-D-2","Clostridium",4779,177680,0.0268966681674921,"Melphalan","1d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"770","Group 3-D-2","Clostridium",4459,177680,0.0250956776226925,"Melphalan","1d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
